T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T [°C],
269114, 22, 29, -990, -1470, -2380, -630, -115, -399, 646, 1014.67, 39.79
269154, 17, 24, -990, 1330, -1540, -840, -111, -405, 646, 1014.64, 39.78
269194, 31, 16, -985, 2030, 2170, 420, -115, -394, 652, 1014.63, 39.78
269234, 23, 32, -983, -1330, 1610, 1400, -120, -396, 645, 1014.66, 39.77
269274, 28, 23, -982, 2520, -280, 980, -121, -397, 649, 1014.70, 39.76
269314, 27, 17, -977, 5810, -4270, -350, -123, -396, 655, 1014.66, 39.75
269354, 18, 4, -979, 7140, -4340, -420, -121, -399, 643, 1014.62, 39.75
269394, 19, 9, -981, 3150, -2660, -210, -108, -405, 649, 1014.64, 39.75
269434, 24, 8, -986, 5180, -3640, 0, -109, -408, 643, 1014.69, 39.74
269474, -1, -8, -980, 5670, -5600, -980, -120, -415, 646, 1014.63, 39.74
269514, 20, 7, -984, 910, 2380, -910, -117, -415, 642, 1014.66, 39.73
269554, 16, -15, -976, 7140, 1190, -840, -114, -415, 646, 1014.64, 39.72
269594, 18, -4, -983, 1890, -420, -140, -115, -423, 645, 1014.62, 39.72
269634, 15, -8, -983, 630, -420, 0, -114, -430, 651, 1014.63, 39.72
269674, 15, -9, -982, 280, -350, 70, -117, -429, 646, 1014.64, 39.70
269714, 15, -10, -983, 140, -350, 140, -114, -426, 646, 1014.62, 39.70
269754, 15, -10, -981, -70, -280, 140, -109, -423, 649, 1014.60, 39.69
269794, 15, -9, -981, -140, -280, 210, -114, -423, 645, 1014.65, 39.69
269834, 15, -10, -982, -210, -350, 210, -105, -424, 646, 1014.62, 39.68
269874, 15, -10, -982, -280, -350, 210, -117, -426, 648, 1014.65, 39.68
269914, 16, -10, -980, -280, -280, 210, -114, -423, 649, 1014.64, 39.67
269954, 16, -10, -982, -350, -350, 210, -112, -433, 648, 1014.65, 39.67
269994, 15, -11, -983, -350, -350, 210, -115, -432, 646, 1014.60, 39.66
270034, 16, -11, -981, -420, -350, 210, -109, -438, 652, 1014.68, 39.66
270074, -8, 49, -1003, -840, -560, 350, -115, -433, 643, 1014.69, 39.66
270114, 46, -72, -958, -70, -140, 3220, -103, -433, 652, 1014.73, 39.65
270154, 13, -10, -985, -420, 0, 5460, -108, -441, 645, 1014.67, 39.65
270194, -28, 19, -957, -1050, -1050, 5320, -108, -432, 648, 1014.65, 39.65
270234, 81, -62, -976, 1050, 910, 7140, -109, -430, 645, 1014.65, 39.65
270274, -10, -5, -988, -1190, -840, 3640, -112, -427, 642, 1014.64, 39.65
270314, 13, -7, -983, -490, 70, -70, -108, -426, 639, 1014.67, 39.64
270354, 18, 0, -980, -490, -70, -1120, -106, -427, 639, 1014.68, 39.64
270394, 17, -24, -983, -560, -350, 280, -109, -426, 643, 1014.67, 39.64
270434, 12, -17, -983, -700, -420, 70, -112, -423, 651, 1014.67, 39.64
270474, 19, -14, -982, -490, 70, 490, -112, -418, 637, 1014.69, 39.63
270514, 15, -13, -982, -490, -210, 980, -112, -423, 633, 1014.60, 39.63
270554, 2, -9, -985, -630, -350, 420, -115, -426, 642, 1014.60, 39.63
270594, 31, -14, -981, -560, 770, 420, -112, -415, 637, 1014.69, 39.64
270634, 1, -15, -983, -910, -560, 70, -109, -418, 646, 1014.67, 39.63
270674, 73, 18, -973, -70, 2730, 980, -109, -420, 648, 1014.66, 39.63
270714, -94, -19, -987, -980, -4690, 840, -117, -432, 631, 1014.65, 39.64
270754, 154, -157, -691, 8050, 6230, -3990, -114, -420, 636, 1014.64, 39.63
270794, -72, 68, -997, -11620, -7630, -5180, -109, -424, 627, 1014.65, 39.63
270834, 15, 42, -998, 2310, 910, 0, -111, -427, 631, 1014.65, 39.63
270874, -1, -13, -982, -140, -280, 4060, -115, -424, 625, 1014.71, 39.63
270914, 8, -63, -969, -280, 280, 3220, -118, -426, 627, 1014.67, 39.63
270954, 39, 4, -995, -1960, -1470, -2520, -120, -417, 634, 1014.64, 39.63
270994, 9, 13, -984, -5320, -1400, -3220, -117, -414, 631, 1014.66, 39.63
271034, 6, -17, -981, -1610, -980, -2380, -117, -417, 631, 1014.69, 39.63
271074, 16, 12, -982, -1190, -840, -8400, -115, -412, 631, 1014.70, 39.63
271114, 4, 12, -986, 2380, -420, -4690, -120, -418, 642, 1014.67, 39.63
271154, 24, -44, -980, 4270, -1050, -7630, -121, -427, 636, 1014.66, 39.62
271194, 2, -17, -983, -350, 630, -5110, -118, -435, 640, 1014.69, 39.63
271234, 33, -15, -983, -1260, -70, 0, -121, -429, 636, 1014.66, 39.63
271274, 5, -15, -980, -1750, -3850, 70, -117, -435, 630, 1014.68, 39.62
271314, 0, -11, -984, -1680, -2100, 630, -120, -444, 628, 1014.67, 39.63
271354, 15, -14, -984, -490, 840, 420, -129, -429, 634, 1014.60, 39.63
271394, 20, -13, -983, -490, -560, 210, -118, -445, 637, 1014.59, 39.63
271434, -7, -24, -981, -1050, -2590, -140, -117, -439, 630, 1014.63, 39.63
271474, 5, -8, -989, -2030, -70, 140, -121, -444, 628, 1014.67, 39.63
271514, 13, -9, -982, -1260, 700, 280, -121, -435, 639, 1014.72, 39.63
271554, 6, -14, -986, -560, -140, 210, -120, -442, 639, 1014.70, 39.63
271594, 7, -15, -985, -1610, 140, 210, -118, -444, 645, 1014.62, 39.63
