,accX,accY,accZ,gyroX,gyroY,gyroZ
1717,-0.374146,-0.85437,0.205688,15.487671,22.05658,20.15686
1718,-0.39917,-0.826416,0.200745,9.864807,23.681641,21.003723
1719,-0.402649,-0.810913,0.197327,4.730225,25.154114,22.30072
1720,-0.400696,-0.797607,0.191528,0.144958,26.771545,23.979187
1721,-0.400818,-0.784851,0.197937,-6.622314,29.502869,27.709961
1722,-0.400085,-0.772156,0.199402,-8.628845,30.61676,29.243469
1723,-0.3927,-0.753418,0.229919,-9.689331,31.150818,30.593872
1724,-0.391785,-0.756836,0.256042,-10.15472,31.494141,31.791687
1725,-0.379883,-0.864319,0.307922,-9.941101,31.303406,32.791138
1726,-0.376953,-1.009705,0.369202,-8.68988,24.612427,31.562805
1727,-0.424561,-1.133362,0.497742,-5.821228,21.331787,27.71759
1728,-0.43219,-1.169128,0.515747,-1.51825,19.866943,22.361755
1729,-0.448975,-1.172424,0.523376,2.410889,18.417358,16.807556
1730,-0.45697,-1.148132,0.504333,7.369995,10.505676,12.084961
1731,-0.460938,-1.116211,0.483948,10.375977,3.456116,9.109497
1732,-0.482056,-1.089294,0.462341,10.948181,0.556946,7.362366
1733,-0.490723,-1.06842,0.444885,9.880066,-5.470276,7.331848
1734,-0.504028,-1.035461,0.403687,8.552551,-8.468628,8.308411
1735,-0.50415,-1.024902,0.39325,6.446838,-9.613037,9.101868
1736,-0.4953,-1.011292,0.370667,1.930237,-8.728027,9.437561
1737,-0.466064,-0.983398,0.348694,-0.267029,-8.224487,8.735657
1738,-0.452637,-0.963989,0.339844,-2.593994,-7.499695,7.835388
1739,-0.438782,-0.945435,0.331543,-4.920959,-6.233215,6.622314
1740,-0.422058,-0.925293,0.318237,-7.30896,-4.150391,5.332947
1741,-0.408997,-0.904358,0.30835,-9.887695,-1.686096,4.03595
1742,-0.396729,-0.886047,0.296692,-12.59613,0.701904,2.76947
1743,-0.388184,-0.871826,0.28302,-15.37323,3.005981,1.495361
1744,-0.381531,-0.847717,0.254761,-21.22497,9.712219,-3.829956
1745,-0.369995,-0.841003,0.255676,-22.9187,12.794495,-6.637573
1746,-0.358032,-0.835938,0.25177,-23.71978,13.824463,-7.621765
1747,-0.354065,-0.830505,0.244019,-24.56665,14.167786,-8.491516
1748,-0.350586,-0.828674,0.239014,-25.19226,13.801575,-9.223938
1749,-0.34613,-0.825012,0.236755,-25.84838,13.252258,-9.628296
1750,-0.343811,-0.825134,0.229614,-26.53503,12.199402,-9.628296
1751,-0.339355,-0.827881,0.22937,-27.22168,10.810852,-9.513855
1752,-0.335144,-0.834778,0.230103,-28.48815,7.247925,-8.911133
1753,-0.269348,-0.867188,0.746887,-24.86419,14.480591,-8.804321
1754,-0.31311,-0.815002,1.275574,-9.521484,55.175781,-10.475159
1755,-0.34668,-0.924744,0.058289,33.950806,77.552795,-22.140503
1756,-0.415344,-0.990051,0.176331,63.88092,42.915344,-20.721436
1757,-0.211914,-0.983459,0.365417,75.675964,-1.541138,-12.199402
1758,-0.117737,-0.801086,0.477173,64.064026,-34.065247,-3.547668
1759,-0.225464,-0.830383,0.497253,31.990051,1.617432,1.319885
1760,-0.297302,-0.88678,0.338623,16.716003,28.205872,6.80542
1761,-0.346558,-0.854797,0.051147,21.514893,12.489319,9.979248
1762,-0.359009,-0.869995,0.120911,25.20752,21.591187,10.559082
1763,-0.340271,-1.009216,0.304626,17.723083,59.783936,9.025574
1764,-0.40033,-0.958069,0.249329,22.93396,35.835266,8.255005
1765,-0.380188,-0.917297,0.245239,29.785156,0.389099,7.18689
1766,-0.351196,-0.902405,0.280029,32.722473,-17.913818,5.142212
1767,-0.352051,-0.909668,0.255371,30.632019,-13.526917,3.257751
1768,-0.3573,-0.918518,0.30011,18.951416,15.541077,1.457214
1769,-0.34082,-0.917847,0.267578,18.730164,10.093689,0.343323
1770,-0.344482,-0.929993,0.25946,14.930725,17.089844,-0.663757
1771,-0.351074,-0.921875,0.227661,15.594482,10.559082,-1.541138
1772,-0.337769,-0.911011,0.238586,15.7547,5.714417,-2.151489
1773,-0.326355,-0.902466,0.247925,13.74054,9.742737,-3.02887
1774,-0.332764,-0.897644,0.254272,13.183594,9.849548,-3.257751
1775,-0.332031,-0.896729,0.259949,12.657166,8.842468,-3.143311
1776,-0.333435,-0.897156,0.261108,12.138367,9.010315,-2.845764
1777,-0.326721,-0.898621,0.262756,10.978699,9.147644,-1.914978
1778,-0.320374,-0.897949,0.251526,10.185242,9.552002,-1.167297
1779,-0.319885,-0.901917,0.254272,9.262085,9.155273,-0.282288
1780,-0.32019,-0.903809,0.263672,8.43811,8.781433,0.862122
1781,-0.321533,-0.904053,0.262146,7.980347,8.377075,1.907349
1782,-0.320068,-0.900513,0.263428,7.728577,7.385254,2.815247
1783,-0.315369,-0.898132,0.263184,7.575989,6.68335,3.662109
1784,-0.315308,-0.893494,0.257019,7.255554,6.629944,4.28009
1785,-0.318604,-0.886353,0.255371,6.385803,5.989075,5.172729
1786,-0.330994,-0.876526,0.254211,5.79071,5.989075,5.432129
1787,-0.341003,-0.87561,0.249573,5.386353,5.493164,5.477905
1788,-0.347778,-0.876709,0.251099,5.081177,4.943848,5.310059
1789,-0.349548,-0.877808,0.258057,4.882813,4.516602,4.989624
1790,-0.350037,-0.8797,0.252747,4.562378,4.959106,4.081726
1791,-0.353577,-0.881653,0.248047,4.394531,5.149841,3.517151
1792,-0.360596,-0.885376,0.246582,4.150391,5.317688,2.861023
1793,-0.364075,-0.887207,0.247131,3.974915,5.233765,1.945496
1794,-0.357666,-0.881348,0.251892,3.746033,4.631042,-0.091553
1795,-0.357056,-0.876343,0.251831,3.395081,4.852295,-0.984192
1796,-0.357117,-0.875427,0.254883,2.746582,4.959106,-1.747131
1797,-0.35675,-0.875793,0.2547,2.037048,4.829407,-2.365112
1798,-0.361572,-0.876038,0.251953,1.266479,4.91333,-3.013611
1799,-0.368103,-0.880676,0.245117,-0.068665,4.508972,-4.463196
1800,-0.370178,-0.885864,0.242371,-0.434875,4.631042,-5.41687
1801,-0.364807,-0.887451,0.241699,-0.846863,4.798889,-6.202698
1802,-0.359558,-0.891785,0.250183,-1.708984,4.386902,-7.232666
1803,-0.320007,-0.968872,0.225769,-16.54815,-5.149841,-21.179199
1804,-0.31311,-0.961853,0.224182,-16.44897,-4.440308,-21.789551
1805,-0.305786,-0.95459,0.233521,-16.08276,-3.997803,-22.163391
1806,-0.300354,-0.95343,0.237671,-15.82336,-3.959656,-22.018433
1807,-0.297119,-0.953247,0.241516,-15.65551,-4.325867,-21.697998
1808,-0.294739,-0.9552,0.247009,-15.61737,-5.249023,-21.118164
1809,-0.288757,-0.959167,0.246765,-15.82336,-6.378174,-20.378113
1810,-0.279846,-0.962952,0.242371,-16.50238,-8.102417,-19.241333
1811,-0.264893,-0.96759,0.229309,-18.75305,-11.84845,-15.853882
1812,-0.264587,-0.967834,0.220154,-20.14923,-13.641357,-13.786316
1813,-0.264465,-0.965149,0.208862,-21.11816,-15.37323,-11.657715
1814,-0.271606,-0.959534,0.198242,-21.70562,-16.708374,-9.742737
1815,-0.283508,-0.95343,0.178345,-21.6217,-18.096924,-6.744385
1816,-0.295166,-0.951172,0.159241,-21.08001,-17.959595,-5.577087
1817,-0.312378,-0.953491,0.114014,-20.21026,-17.562866,-4.226685
1818,-0.321228,-0.954956,0.093872,-19.05822,-16.670227,-2.677917
1819,-0.325867,-0.953857,0.077698,-17.8833,-15.464783,-0.999451
1820,-0.331177,-0.956421,0.062805,-15.90728,-11.09314,2.5177
1821,-0.322815,-0.943359,0.041687,-15.39611,-8.728027,4.058838
1822,-0.309692,-0.937439,0.046204,-15.57159,-6.896973,5.653381
1823,-0.294006,-0.931335,0.050476,-15.9378,-6.217957,7.156372
1824,-0.277527,-0.925354,0.055054,-16.90673,-5.691528,8.590698
1825,-0.264404,-0.922852,0.058411,-18.30291,-5.615234,9.979248
1826,-0.249878,-0.919739,0.061646,-19.92797,-6.240845,11.367798
1827,-0.239319,-0.914917,0.061462,-23.31543,-7.797241,13.343811
1828,-0.225525,-0.913635,0.061462,-25.05493,-8.773804,14.183044
1829,-0.221558,-0.912598,0.0625,-26.63421,-9.819031,14.778137
1830,-0.213501,-0.907532,0.063904,-28.15246,-10.96344,15.510559
1831,-0.20575,-0.899597,0.06189,-29.66308,-12.359619,16.197205
1832,-0.19989,-0.893616,0.058411,-33.61511,-16.067505,16.876221
1833,-0.201538,-0.89624,0.056763,-36.14807,-18.249512,16.746521
1834,-0.200989,-0.901489,0.061401,-38.76495,-20.606995,16.052246
1835,-0.203735,-0.89801,0.057373,-43.46466,-24.085999,13.473511
1836,-0.227112,-0.873901,0.02948,-44.83795,-24.69635,10.803223
1837,-0.246643,-0.859802,0.005127,-45.31097,-24.154663,7.453918
1838,-0.266235,-0.84436,0.015686,-44.43359,-22.422791,3.379822
1839,-0.289185,-0.836182,0.041443,-41.77856,-19.493103,-1.022339
1840,-0.312012,-0.823181,0.055664,-30.95245,-10.658264,-8.079529
1841,-0.358765,-0.807434,0.07196,-22.95684,-4.402161,-10.513306
1842,-0.364563,-0.794495,0.079285,-13.64898,3.433228,-12.451172
1843,-0.358521,-0.790466,0.084534,-3.570557,11.795044,-14.10675
1844,-0.353882,-0.784546,0.090881,17.585754,28.457642,-17.471313
1845,-0.346069,-0.776306,0.090698,29.029846,37.025452,-19.172668
1846,-0.353333,-0.770813,0.090759,40.397644,46.066284,-20.66803
1847,-0.361694,-0.784302,0.087463,52.017212,55.427551,-21.934509
1848,-0.363708,-0.805237,0.088135,63.446045,64.89563,-23.086548
1849,-0.357971,-0.824585,0.08551,74.34082,74.493408,-24.32251
1850,-0.341187,-0.852722,0.085327,84.495544,83.572388,-25.543213
1851,-0.323486,-0.856689,0.079956,93.299866,91.712952,-27.824402
1852,-0.30426,-0.860718,0.073242,107.26928,105.46875,-32.318115
1853,-0.305542,-0.852051,0.031189,113.95263,110.992432,-32.402039
1854,-0.303345,-0.837097,0.000732,119.91882,117.034912,-31.944275
1855,-0.284485,-0.827454,0.00769,126.02996,121.742249,-31.990051
1856,-0.265808,-0.845154,0.046875,130.69152,126.083374,-32.524109
1857,-0.261414,-0.860779,0.094116,137.99285,130.577087,-31.951904
1858,-0.250305,-0.90802,0.211182,140.625,131.011963,-31.463623
1859,-0.251648,-0.935486,0.264709,140.93017,132.621765,-31.425476
1860,-0.25354,-0.969482,0.313965,139.27459,134.002686,-32.180786
1861,-0.252075,-1.004272,0.384216,131.74438,127.792358,-35.743713
1862,-0.223511,-1.0755,0.540405,125.13732,120.84198,-37.841797
1863,-0.201294,-1.10437,0.604675,114.5935,117.301941,-39.833069
1864,-0.207825,-1.111877,0.659912,100.31127,115.066528,-41.725159
1865,-0.212341,-1.097046,0.685913,86.82251,103.263855,-43.052673
1866,-0.21991,-1.056824,0.703247,55.892944,82.28302,-44.059753
1867,-0.236328,-0.93219,0.701172,40.748596,70.777893,-43.09845
1868,-0.288818,-0.877808,0.643372,26.908875,59.09729,-41.030884
1869,-0.361755,-0.850586,0.628906,12.916565,53.451538,-38.963318
1870,-0.409119,-0.825439,0.589661,2.326965,48.484802,-37.612915
1871,-0.419983,-0.794495,0.582092,-10.13946,37.651062,-34.820557
1872,-0.448181,-0.744995,0.514832,-14.38903,38.795471,-32.821655
1873,-0.455688,-0.717468,0.490967,-15.47241,36.064148,-30.822754
1874,-0.445313,-0.706116,0.477783,-15.41137,33.683777,-28.656006
1875,-0.436646,-0.698792,0.473145,-15.74707,34.759521,-26.069641
1876,-0.428894,-0.688416,0.461853,-15.51055,34.057617,-22.674561
1877,-0.481812,-0.715759,0.429932,-10.10894,28.419495,-8.522034
1878,-0.473938,-0.729065,0.448181,-8.071899,24.95575,1.441956
1879,-0.365173,-0.753906,0.448242,-8.399963,24.56665,4.547119
1880,-0.307739,-0.764893,0.417053,-9.857178,21.67511,5.081177
1881,-0.261292,-0.758667,0.390747,-12.94708,18.638611,4.257202
1882,-0.230225,-0.759338,0.360596,-16.75415,16.937256,3.166199
1883,-0.205383,-0.762207,0.336304,-20.14923,13.275146,2.502441
1884,-0.195068,-0.770813,0.297424,-22.85766,9.208679,2.349854
1885,-0.188293,-0.781433,0.263611,-25.70343,6.393433,2.807617
1886,-0.202515,-0.789368,0.165344,-31.89849,12.718201,4.234314
1887,-0.18811,-0.825989,0.184753,-31.14318,7.644653,4.981995
1888,-0.181763,-0.822388,0.132813,-29.4342,-1.815796,6.248474
1889,-0.173828,-0.829346,0.121338,-28.11431,-5.973816,7.400513
1890,-0.207031,-0.862305,0.09137,-23.89526,-6.92749,9.513855
1891,-0.224976,-0.876282,0.07605,-20.8435,-8.499146,10.414124
1892,-0.244873,-0.8927,0.074402,-17.56286,-9.552002,11.169434
1893,-0.270813,-0.92041,0.077087,-13.91601,-9.963989,11.71875
1894,-0.301697,-0.955933,0.09491,-6.286621,-9.307861,12.748718
1895,-0.323608,-0.979553,0.10791,-2.510071,-8.666992,13.137817
1896,-0.335144,-0.99408,0.112427,1.060486,-8.049011,13.214111
1897,-0.381775,-1.027649,0.163391,4.295349,-7.881165,12.878418
1898,-0.415588,-1.033569,0.230042,6.469727,-10.2005,12.084961
1899,-0.4328,-1.035706,0.27301,7.034302,-14.686584,10.284424
1900,-0.436035,-1.041809,0.31012,5.256653,-22.81189,5.737305
1901,-0.415161,-1.049316,0.307983,4.241943,-25.016785,3.852844
1902,-0.388611,-1.03656,0.274048,4.40979,-26.992798,2.159119
1903,-0.358826,-1.01178,0.227722,5.950928,-27.923584,0.595093
1904,-0.367432,-0.996643,0.184509,9.277344,-27.153015,-1.106262
1905,-0.384583,-0.981079,0.150818,18.562317,-20.950317,-5.630493
1906,-0.430237,-0.979797,0.127075,23.4375,-17.333984,-8.491516
1907,-0.43689,-0.984985,0.128357,27.542114,-12.825012,-11.627197
1908,-0.419312,-0.985352,0.139099,30.990601,-7.759094,-14.549255
1909,-0.394409,-0.988647,0.171082,33.790588,-3.219604,-17.433167
1910,-0.362488,-0.985046,0.208435,35.919189,0.137329,-19.844055
1911,-0.286438,-0.957336,0.286499,37.376404,3.662109,-23.376465
1912,-0.265808,-0.943176,0.342712,36.071777,4.577637,-24.177551
1913,-0.239746,-0.921204,0.365723,33.836365,4.78363,-24.230957
1914,-0.140503,-0.914551,0.446045,29.434204,5.912781,-22.018433
1915,-0.132446,-0.904419,0.452698,24.902344,10.360718,-15.563965
1916,-0.18988,-0.907837,0.419067,19.340515,17.181396,-8.384705
1917,-0.242126,-0.924622,0.413818,6.93512,29.579163,1.228333
1918,-0.280701,-0.918762,0.334229,3.623962,29.586792,3.036499
1919,-0.313354,-0.904297,0.294922,3.036499,24.44458,2.655029
1920,-0.302307,-0.875061,0.276123,3.616333,15.792847,0.63324
1921,-0.268005,-0.844238,0.269043,4.547119,8.804321,-2.197266
1922,-0.247986,-0.821899,0.246887,5.737305,10.765076,-7.476807
1923,-0.247803,-0.815552,0.210266,6.68335,12.85553,-9.376526
1924,-0.256287,-0.816284,0.205627,7.713318,13.778687,-10.971069
1925,-0.253113,-0.81543,0.213623,8.476257,13.839722,-12.466431
1926,-0.243713,-0.822327,0.227356,8.872986,14.335632,-13.99231
1927,-0.224548,-0.832031,0.242676,8.895874,15.464783,-15.060425
1928,-0.175964,-0.860046,0.285706,8.232117,16.578674,-14.595032
1929,-0.160156,-0.87677,0.304932,7.43103,16.830444,-12.786865
1930,-0.144836,-0.891113,0.324402,6.095886,17.089844,-9.880066
1931,-0.132751,-0.899902,0.340698,4.508972,17.63916,-6.324768
1932,-0.133362,-0.909302,0.340454,2.922058,18.165588,-2.357483
1933,-0.150391,-0.921021,0.337036,1.251221,18.722534,2.02179
1934,-0.170471,-0.933167,0.33667,-1.00708,19.180298,9.979248
1935,-0.203125,-0.947571,0.312866,-1.670837,19.676208,13.221741
1936,-0.219482,-0.948486,0.29248,-1.88446,20.41626,15.853882
1937,-0.229858,-0.942017,0.269653,-1.495361,20.9198,17.837524
1938,-0.233398,-0.931152,0.243469,-0.534058,21.316528,19.035339
1939,-0.235962,-0.923401,0.226013,2.708435,21.827698,19.515991
1940,-0.236328,-0.917358,0.220154,4.53949,21.369934,19.607544
1941,-0.232544,-0.912292,0.233704,5.874634,21.606445,19.897461
1942,-0.230347,-0.912903,0.23645,6.515503,22.598267,20.568848
1943,-0.225342,-0.914429,0.236755,6.698608,23.147583,21.80481
1944,-0.224609,-0.914734,0.227844,6.797791,23.31543,23.445129
1945,-0.239319,-0.913818,0.216248,8.483887,24.871826,26.069641
1946,-0.281921,-0.902954,0.206665,9.803772,26.077271,26.641846
1947,-0.303772,-0.893066,0.204102,11.077881,27.71759,26.443481
1948,-0.319031,-0.883545,0.203979,12.168884,29.640198,25.299072
1949,-0.327454,-0.874756,0.201538,13.038635,31.219482,23.529053
1950,-0.331665,-0.872437,0.202576,13.694763,31.822205,21.141052
1951,-0.328308,-0.867249,0.213684,14.11438,31.311035,16.593933
1952,-0.313782,-0.866211,0.243103,13.473511,30.349731,14.854431
1953,-0.298828,-0.867188,0.269287,12.298584,28.770447,13.504028
1954,-0.2901,-0.869324,0.28656,10.734558,27.503967,12.634277
1955,-0.28064,-0.871826,0.298157,8.766174,26.176453,12.496948
1956,-0.278809,-0.872925,0.30249,4.371643,22.865295,13.923645
1957,-0.337158,-0.860901,0.330383,2.655029,20.805359,14.442444
1958,-0.385193,-0.856628,0.346802,0.762939,17.63916,13.755798
1959,-0.43457,-0.848328,0.363525,-1.396179,12.489319,11.58905
1960,-0.470825,-0.840759,0.383179,-4.104614,5.561829,7.93457
1961,-0.486084,-0.827087,0.380798,-7.164001,-2.14386,2.838135
1962,-0.37854,-0.804138,0.111267,-12.22991,-12.60376,-7.995605
1963,-0.473633,-0.853088,0.249939,-13.51928,-5.378723,-10.665894
1964,-0.414185,-0.778503,0.100403,-9.429932,-12.763977,-13.404846
1965,-0.440491,-0.824768,0.131409,-10.28442,-12.641907,-16.136169
1966,-0.395264,-0.960083,0.368652,-10.04791,-19.668579,-17.494202
1967,-0.355408,-0.944153,0.302246,-5.996704,-28.923035,-17.845154
1968,-0.349121,-0.951477,0.341919,-10.87188,-20.622253,-20.477295
1969,-0.376831,-0.968872,0.30249,-12.27569,-17.341614,-22.285461
1970,-0.391418,-0.965027,0.254761,-11.12365,-18.867493,-24.085999
1971,-0.387878,-0.952576,0.229309,-10.18524,-20.751953,-26.130676
1972,-0.367859,-0.93811,0.186096,-9.269714,-21.339417,-27.931213
1973,-0.340637,-0.928101,0.160156,-9.117126,-17.89093,-29.785156
1974,-0.308228,-0.916809,0.147644,-8.811951,-16.998291,-29.335022
1975,-0.29718,-0.913147,0.161621,-8.399963,-15.960693,-28.587341
1976,-0.289001,-0.916748,0.178101,-8.140564,-14.152527,-27.565002
1977,-0.282227,-0.921692,0.196777,-7.8125,-12.901306,-26.573181
1978,-0.280762,-0.924683,0.215393,-7.118225,-12.60376,-25.543213
1979,-0.280396,-0.930603,0.243591,-5.126953,-12.214661,-23.803711
1980,-0.284912,-0.929932,0.252197,-4.005432,-10.986328,-23.452759
1981,-0.287292,-0.923401,0.238464,-2.883911,-7.972717,-23.796082
1982,-0.289185,-0.920959,0.22113,-1.76239,-3.608704,-24.597168
1983,-0.287598,-0.921021,0.21344,-0.732422,0.434875,-25.520325
1984,-0.289124,-0.922729,0.21051,0.137329,4.211426,-26.222229
1985,-0.286682,-0.924438,0.211609,1.609802,9.780884,-27.008057
1986,-0.25769,-0.921387,0.216248,2.235413,11.672974,-27.175903
1987,-0.140259,-0.912903,0.165771,3.204346,13.122559,-26.351929
1988,-0.077026,-0.893066,0.14978,4.417419,12.496948,-23.208618
1989,-0.045776,-0.868958,0.145386,8.720398,5.310059,-13.496399
1990,-0.042419,-0.842529,0.163025,11.116028,2.807617,-8.888245
1991,-0.102234,-0.835266,0.216187,12.939453,1.724243,-4.905701
1992,-0.138245,-0.844971,0.227112,14.671326,0.411987,-1.625061
1993,-0.180847,-0.864014,0.176758,16.052246,1.235962,1.022339
1994,-0.212158,-0.80896,0.222473,18.852234,3.829956,2.471924
1995,-0.257813,-0.893677,0.297852,15.205383,-3.822327,4.28009
1996,-0.274109,-0.912231,0.342407,10.429382,0.671387,4.493713
1997,-0.281311,-0.913086,0.311462,7.354736,3.242493,4.364014
1998,-0.283936,-0.913208,0.293518,3.746033,6.996155,4.318237
1999,-0.28186,-0.922791,0.278625,1.327515,9.689331,4.325867
2000,-0.275085,-0.92926,0.267273,-0.244141,11.741638,4.669189
2001,-0.266785,-0.931335,0.260925,-1.991272,14.801025,6.340027
2002,-0.261292,-0.930298,0.246948,-2.540588,16.838074,7.354736
2003,-0.267334,-0.925598,0.227905,-3.082275,18.096924,8.270264
2004,-0.272766,-0.915344,0.227783,-3.448486,18.745422,9.239197
2005,-0.282471,-0.907471,0.222839,-3.822327,19.004822,9.674072
2006,-0.289978,-0.895142,0.217834,-4.608154,19.065857,9.613037
2007,-0.294434,-0.902039,0.214844,-5.2948,19.447327,8.895874
2008,-0.292664,-0.919983,0.221558,-4.989624,20.614624,8.735657
2009,-0.296082,-0.915833,0.21991,-4.341125,21.865845,8.903503
2010,-0.303284,-0.917175,0.211609,-4.234314,23.483276,8.94928
2011,-0.309509,-0.919434,0.204468,-4.150391,24.307251,8.811951
2012,-0.330017,-0.919617,0.20282,-2.738953,22.018433,6.225586
2013,-0.332214,-0.906616,0.19696,-2.098083,20.721436,5.2948
2014,-0.333984,-0.89563,0.178711,-2.01416,19.203186,3.837585
2015,-0.325378,-0.901794,0.166504,-1.792908,17.448425,2.296448
2016,-0.315125,-0.904419,0.173401,-0.610352,15.563965,1.304626
2017,-0.305786,-0.894409,0.158997,0.740051,13.954163,0.480652
2018,-0.296936,-0.895081,0.156311,1.861572,13.519287,-0.198364
2019,-0.291931,-0.901001,0.155334,5.2948,12.031555,-0.579834
2020,-0.287781,-0.907043,0.168274,7.05719,11.84845,-0.549316
2021,-0.287903,-0.911499,0.184082,8.598328,11.795044,-0.350952
2022,-0.288757,-0.913513,0.196777,10.009766,11.375427,-0.038147
2023,-0.29071,-0.9151,0.206543,11.054993,11.070251,0.358582
2024,-0.29303,-0.914185,0.219849,11.97052,9.712219,0.663757
2025,-0.2995,-0.913147,0.228577,11.962891,8.712769,0.610352
2026,-0.308228,-0.904114,0.241577,11.650085,7.637024,0.37384
2027,-0.310425,-0.899719,0.242554,11.08551,6.439209,-0.061035
2028,-0.311584,-0.897644,0.240173,10.444641,5.012512,-0.595093
2029,-0.308533,-0.8974,0.241516,9.361267,1.808167,-1.472473
2030,-0.306824,-0.903015,0.25,9.078979,0.465393,-1.861572
2031,-0.301758,-0.901428,0.248901,8.644104,-0.572205,-2.212524
2032,-0.284729,-0.867188,0.242981,7.827759,-1.327515,-2.563477
2033,-0.290466,-0.893127,0.254517,6.134033,-1.335144,-2.89917
2034,-0.296021,-0.924072,0.270874,5.66864,-2.693176,-2.815247
2035,-0.29718,-0.932373,0.279907,6.019592,-4.005432,-2.479553
2036,-0.296875,-0.92688,0.283264,4.844666,-4.119873,-2.26593
2037,-0.28302,-0.897583,0.28656,2.662659,-3.761292,-2.5177
2038,-0.271362,-0.920227,0.298767,-0.953674,-1.792908,-1.548767
2039,-0.258545,-0.912537,0.290649,-2.624512,-0.274658,-0.63324
2040,-0.26123,-0.91394,0.278015,-4.135132,1.167297,0.053406
2041,-0.25824,-0.914795,0.271362,-4.905701,1.235962,1.052856
2042,-0.256531,-0.898254,0.253479,-5.355835,1.51825,2.059937
2043,-0.261963,-0.893494,0.240906,-6.195068,2.761841,2.845764
2044,-0.26001,-0.894653,0.233337,-6.668091,2.838135,3.311157
2045,-0.265076,-0.893433,0.226013,-6.996155,3.02124,3.78418
2046,-0.28064,-0.895447,0.229492,-7.720947,2.822876,3.738403
2047,-0.292664,-0.86676,0.247253,-8.987427,2.746582,2.815247
2048,-0.292358,-0.853943,0.224854,-10.40649,2.983093,1.579285
2049,-0.298157,-0.839355,0.209045,-11.8637,2.723694,0.114441
2050,-0.310303,-0.827454,0.182983,-13.94653,-0.320435,-4.051208
2051,-0.325317,-0.849182,0.172913,-12.87841,-3.303528,-6.072998
2052,-0.317688,-0.898865,0.178772,-11.32965,-4.981995,-7.736206
2053,-0.302673,-0.925842,0.170837,-9.597778,-4.646301,-8.781433
2054,-0.28717,-0.940918,0.156738,-7.469177,-3.77655,-8.934021
2055,-0.270447,-0.943665,0.142029,-3.234863,-1.472473,-7.797241
2056,-0.259338,-0.93988,0.115295,-1.403809,-1.045227,-6.835938
2057,-0.263062,-0.944641,0.127686,0.419617,-1.51062,-5.783081
2058,-0.261475,-0.946899,0.137512,2.670288,-2.655029,-4.608154
2059,-0.260681,-0.949646,0.158447,4.653931,-2.868652,-3.349304
2060,-0.262085,-0.946533,0.181458,6.271362,-2.52533,-2.037048
2061,-0.266479,-0.937744,0.20282,7.095337,-2.128601,-0.839233
2062,-0.278076,-0.928833,0.220642,7.171631,-1.815796,-0.137329
2063,-0.29126,-0.918945,0.237305,5.561829,-1.51062,-0.282288
2064,-0.304077,-0.905945,0.246582,4.089355,-0.831604,-1.167297
2065,-0.306152,-0.907043,0.246338,2.876282,0.274658,-2.189636
2066,-0.302185,-0.905884,0.245605,1.953125,0.793457,-3.128052
2067,-0.298035,-0.911011,0.240784,0.831604,1.564026,-4.951477
2068,-0.292725,-0.921387,0.229431,0.396729,1.838684,-5.584717
2069,-0.292603,-0.917725,0.221191,-0.045776,1.838684,-6.034851
2070,-0.29303,-0.915955,0.218872,-0.480652,1.174927,-6.599426
2071,-0.295288,-0.91333,0.214966,-0.831604,0.793457,-7.225037
2072,-0.294006,-0.913513,0.209778,-1.113892,-0.160217,-8.331299
2073,-0.292664,-0.914856,0.21106,-1.075745,-0.602722,-8.850098
2074,-0.285828,-0.916443,0.208618,-1.045227,-0.801086,-9.19342
2075,-0.284546,-0.919556,0.202148,-0.946045,-1.289368,-9.422302
2076,-0.27771,-0.918457,0.195068,-0.801086,-1.869202,-9.513855
2077,-0.266541,-0.922241,0.18811,-0.37384,-2.456665,-9.391785
2078,-0.259216,-0.932678,0.194397,0.434875,-2.853394,-9.033203
2079,-0.244568,-0.930664,0.197388,1.396179,-2.914429,-8.026123
2080,-0.234619,-0.923401,0.186951,2.235413,-2.227783,-6.546021
2081,-0.231079,-0.902649,0.187256,3.120422,-2.52533,-3.601074
2082,-0.235718,-0.891113,0.187805,3.250122,-2.891541,-2.296448
2083,-0.243164,-0.897888,0.193115,3.318787,-2.998352,-1.335144
2084,-0.253418,-0.900024,0.196167,3.959656,-3.417969,-0.457764
2085,-0.268738,-0.902832,0.19751,4.623413,-3.608704,0.144958
2086,-0.288086,-0.90625,0.202576,5.4245,-4.692078,0.37384
2087,-0.303955,-0.90863,0.206848,6.477356,-7.003784,-0.740051
2088,-0.328064,-0.913879,0.203796,6.759644,-8.232117,-2.082825
2089,-0.332886,-0.913818,0.201477,7.255554,-9.140015,-3.65448
2090,-0.331116,-0.915527,0.198792,7.766724,-9.513855,-5.317688
2091,-0.327332,-0.912842,0.203369,8.110046,-9.742737,-6.919861
2092,-0.32019,-0.915894,0.209839,8.308411,-8.880615,-9.399414
2093,-0.29718,-0.922607,0.226563,8.308411,-8.041382,-10.025024
2094,-0.285706,-0.923706,0.236389,8.239746,-6.889343,-10.154724
2095,-0.27594,-0.923157,0.239929,8.026123,-5.485535,-10.040283
2096,-0.268433,-0.92218,0.238892,7.499695,-4.356384,-9.613037
2097,-0.260742,-0.917542,0.234131,6.446838,-2.975464,-8.155823
2098,-0.250061,-0.908569,0.235901,6.027222,-2.578735,-7.553101
2099,-0.243408,-0.910034,0.237061,5.615234,-1.998901,-6.67572
2100,-0.239807,-0.907898,0.24054,5.310059,-1.25885,-5.569458
